artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Stevie Wonder,Fulfillingness' First Finale,You Haven't Done Nothin',1inwt0v9a4ib9yS6Y4KsdM,0.749,0.641,10,-10.06,0,0.0356,0.000104,0.501,0.841,101.467,202707,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Sammy Rae & The Friends,Denim Jacket,Denim Jacket,1IDnFozF1yTHxw922yLzAz,0.751,0.653,5,-10.013,0,0.206,0,0.105,0.798,118.013,247519,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Jank Setup,Can't I?,Can't I?,4NiTEZwqCWYtaVpTH2tSRU,0.779,0.746,3,-8.051,0,0.0705,0.0097,0.148,0.74,115.083,282641,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Graham Louis,Honey Life,Darlin',5XZ069yBImKvio2x9sKs8y,0.668,0.75,7,-4.818,0,0.0282,3.78e-05,0.083,0.736,96.002,243921,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Alexander Lewis,OMNI.,Pearl Magnolia,4tH7y3blkt051mLmvdXQbC,0.781,0.802,6,-5.889,1,0.279,0,0.0683,0.192,112.913,241540,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Five in the Morning,Five in the Morning,1L5Jd46CLTKNcfq0HHolCF,0.754,0.75,4,-6.349,0,0.0519,0.396,0.0665,0.809,114.968,190027,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Stevie Wonder,Songs In The Key Of Life,Sir Duke,4pNiE4LCVV74vfIBaUHm1b,0.588,0.568,6,-9.766,1,0.0672,0,0.0792,0.952,106.938,232760,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
George Ezra,Staying at Tamara's,Shotgun,4ofwffwvvnbSkrMSCKQDaC,0.673,0.735,5,-4.733,1,0.0457,0,0.242,0.754,115.744,201287,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Matt Duncan,Beacon,Beacon,6lv5xJNWI2fYwjrPG4KFSe,0.714,0.457,8,-7.376,1,0.0392,0.000176,0.0785,0.509,86.004,214373,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Stephen Day,Guess I’m Grown Now,"For Life (Take You out, Treat You Right)",1dulvrK6yMIbklTAwYX95q,0.749,0.428,6,-7.36,1,0.0416,5.86e-06,0.306,0.741,100.028,196387,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Jank Setup,Prince of Something,Prince of Something,3yy9S3K7gg6alDpkjrwJcI,0.709,0.674,7,-5.62,0,0.0649,0.0186,0.121,0.864,114.99,221404,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Joy in the Wild Unknown,Little Lighter,5lN4zYDwWMTAtBvQRFtCSF,0.786,0.871,0,-5.583,1,0.105,9.45e-05,0.06,0.513,116.964,229621,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Joy in the Wild Unknown,Stanky,4vz1qOq4qkT5NifgeYI7uB,0.682,0.828,7,-4.661,1,0.0579,0.234,0.131,0.774,91.025,276872,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Joy in the Wild Unknown,Passerby,20H4W2B60xSQF2R1XpIg54,0.68,0.63,7,-5.867,1,0.041,3.76e-06,0.0856,0.594,112.045,242878,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Rex Orange County,Sunflower,Sunflower,4EpZ4eYuZOwPSSwyqpdHnJ,0.384,0.765,6,-4.463,1,0.0579,0.00352,0.522,0.567,129.903,252231,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Cannon,Water Glass,Water Glass,4P5d7lMNGqMPcVBn994Lbp,0.75,0.475,5,-7.574,0,0.153,1.69e-06,0.0726,0.642,74.972,204000,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Little Less Polite,Little Less Polite,74qveXO6QQiYVqBx9J2nrZ,0.778,0.736,9,-6.295,0,0.0593,0.000315,0.0835,0.537,119.992,262409,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Stevie Wonder,Talking Book,Superstition,4N0TP4Rmj6QQezWV88ARNJ,0.611,0.578,1,-14.171,1,0.0676,0.0219,0.0983,0.884,100.625,266133,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Scary Pockets,Nu Funk,Rocky Raccoon,0sdQ5hPULJilp0gpAXGq8E,0.822,0.391,7,-10.865,1,0.263,4.57e-06,0.177,0.811,115.261,158000,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lawrence,Living Room,Probably Up,13HalBseZHAT19C6jWs1Ma,0.735,0.609,10,-5.574,1,0.0557,3.11e-05,0.381,0.704,95.489,254653,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Joey Dosik,Inside Voice,In Heaven,6AIDr8Pj1vhOmM0uMJTome,0.798,0.611,8,-7.733,1,0.0344,0,0.253,0.895,118.379,219200,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Vulfpeck,The Beautiful Game,Animal Spirits,1SHA4IJyiyNobDOrQzFFXy,0.751,0.713,1,-7.333,1,0.0544,9.59e-05,0.0508,0.906,100.856,190802,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Cory Wong,Elevator Music for an Elevated Mood,Golden,7wjmwD5nIYWVnHiR3X3PTO,0.692,0.711,5,-5.202,1,0.121,2.92e-05,0.387,0.894,132.062,212933,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Lawrence,Living Room,The Heartburn Song,5kuABYhjUZDGilU3H5hQJv,0.672,0.823,10,-5.404,0,0.0896,2.23e-06,0.0692,0.729,93.014,251293,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Ripe,Produce the Juice,Pretty Dirty (In the Fading Light),2eAtxc1L97UPkxDf4LFtrK,0.682,0.466,9,-7.751,1,0.0353,0,0.0809,0.639,90.989,343405,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Fat Night,Honest Man,Honest Man,6yPfoOEeB6F7lvmzkV5oTK,0.75,0.563,4,-7.271,1,0.0354,0,0.171,0.8,103.051,325145,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Cory Henry,Something to Say,Happy Days,0XXgkLA2n6wpTlMG3V3VDm,0.71,0.595,1,-7.267,1,0.0346,0.00888,0.114,0.616,97.981,232041,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Busty and the Bass,Uncommon Good,Up Top,5hG8gvQ2d80Qoly4vfGOkH,0.829,0.726,7,-5.9,1,0.0583,6.2e-05,0.398,0.759,115.045,277547,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Couch,Easy to Love,Easy to Love,6ditxim8H91c4d9WfGruK4,0.596,0.582,0,-4.151,1,0.0349,3.47e-05,0.15,0.57,95.189,186842,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Melt,Sour Candy,Sour Candy,5gRCBF8BbbQA4M7wRFjqxg,0.488,0.538,5,-8.084,1,0.15,0.000183,0.093,0.617,178.408,295707,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Cory Wong,The Optimist,Juke on Jelly,3kl2pnS9QTFOP7HgIe3G7K,0.728,0.738,0,-7.196,1,0.0604,0.0147,0.118,0.8,109.988,224293,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Stephen Day,Guess I’m Grown Now,Dancing in the Street,1KYxDnYjz2ThA4qjo6prho,0.643,0.678,11,-8.109,1,0.0903,1.14e-05,0.0923,0.496,119.752,199027,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Couch,Fall Into Place,Fall Into Place,7aKEKEyC00307wqmwmvRh3,0.716,0.447,8,-5.561,1,0.0405,9.88e-06,0.0921,0.69,140.06,267426,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
Cory Wong,The Optimist,Light As Anything,0Y8kxAuBh8Oc8n6cyDTQ8Q,0.76,0.631,9,-5.661,1,0.0447,0.000281,0.0819,0.644,93.992,291133,4,Ryan Dieselman,Funk/R&B Stuff,Ryan Dieselman
