artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Kendrick Lamar,DAMN.,LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,1,0.0924,0.0,0.153,0.779,126.058,213400,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Jenevieve,Baby Powder,Baby Powder,7t4ihBlcMdkyUeO6W1DfYH,0.784,0.521,1,-8.217,0,0.0529,0.000283,0.0518,0.682,78.456,180435,3,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Gallant,This Does Not Fit,Haha No One Can Hear You!,5qKfkQagTTVT11Xi5M18jR,0.43,0.558,1,-7.404,0,0.119,0.0,0.164,0.535,144.935,273324,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Frank Ocean,channel ORANGE,Super Rich Kids,0725YWm6Z0TpZ6wrNk64Eb,0.739,0.419,3,-8.241,0,0.0854,0.0,0.196,0.58,60.493,304760,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Kanye West,The College Dropout,Slow Jamz,3A4cpTBPaIQdtPFb5JxtaX,0.559,0.733,2,-5.659,0,0.171,0.0,0.284,0.611,145.115,316053,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Khalid,American Teen,Location,152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.000162,0.0898,0.326,80.126,219080,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Childish Gambino,3.15.20,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",011ZwIM48eD8ee2UBpG8nK,0.691,0.524,5,-9.718,1,0.16,4.29e-05,0.488,0.41,164.047,392187,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
SWV,It's About Time,Weak,71EHOyEOhNx1SzTebRRyng,0.693,0.533,2,-10.954,0,0.0402,0.0,0.0695,0.568,127.661,291907,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
"Tyler, The Creator",Flower Boy,Boredom (feat. Rex Orange County & Anna of the North),5WNYg3usc6H8N3MBEp4zVk,0.559,0.578,8,-9.54,1,0.151,0.000522,0.324,0.239,79.938,320720,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
keshi,beside you,beside you,1Fhb9iJPufNMZSwupsXiRe,0.711,0.747,0,-6.335,1,0.0523,0.0,0.0957,0.852,136.0,166023,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Christian Kuria,Borderline,Too Good,3GP7l2bmXT6T2FNAzERwBr,0.69,0.406,5,-9.41,0,0.106,1.88e-06,0.145,0.507,160.14,277500,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Bee Gees,Greatest,How Deep Is Your Love,2JoZzpdeP2G6Csfdq5aLXP,0.633,0.357,5,-9.366,0,0.0264,0.0,0.133,0.674,104.938,245200,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Bee Gees,Spirits Having Flown,Too Much Heaven,6T5GTy1l6dRmagqpNPjdoc,0.495,0.439,6,-13.212,1,0.0467,8.88e-05,0.725,0.353,165.922,296000,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
J. Cole,2014 Forest Hills Drive,Wet Dreamz,6Ius4TC0L3cN74HT7ENE6e,0.517,0.705,6,-8.205,0,0.364,0.0,0.128,0.584,175.906,239320,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Miguel,War & Leisure,City of Angels,6Lnn71AwH0uzSocADOF8ei,0.694,0.628,0,-8.159,1,0.201,0.000222,0.169,0.243,150.836,258173,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
GoldLink,At What Cost,Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg,0.728,0.607,1,-8.417,0,0.132,0.0,0.0864,0.445,129.938,176702,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
J. Cole,2014 Forest Hills Drive,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,0.692,0.521,10,-8.465,0,0.33,0.0,0.0565,0.463,100.45,292987,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Cordae,The Lost Boy,Been Around,5V5MUoJUc1NINhZrmk063n,0.78,0.428,6,-7.069,0,0.39,2.24e-06,0.0789,0.549,70.749,203703,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
NIKI,Zephyr,Vintage,1NCUe90ZCiWTnWn3umrwqw,0.771,0.816,2,-7.104,1,0.0581,0.000963,0.339,0.438,104.958,177320,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Emily King,The Switch,Distance,1IlBPaXuM7Fl6tiH9CPQlQ,0.712,0.217,7,-12.944,1,0.0813,5.61e-05,0.265,0.468,136.986,231448,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Free Nationals,Free Nationals,Time,7klPHv3HnXdUY3dSfTccNc,0.469,0.771,5,-7.071,1,0.338,0.000197,0.0789,0.298,88.968,210385,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
NATHY PELUSO,Calambre,BUENOS AIRES,2my7K20Fv5OtE27cjG9sfu,0.562,0.531,5,-8.706,0,0.0685,0.00144,0.109,0.624,83.937,240316,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Zack Tabudlo,Nangangamba,Nangangamba,1dcNEEtODRVZEevQ20Cgmy,0.62,0.547,1,-6.772,1,0.0248,0.0,0.19,0.208,98.032,210355,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
UMI,Introspection Reimagined,Introspection Reimagined,1zQnPw58ITvKYIhk5lvlDV,0.604,0.487,4,-9.124,0,0.0823,0.0127,0.0976,0.417,85.342,302973,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Eloise,This Thing Called Living,Subside,7EZzBzo5ZoRPKzZbE9iGun,0.736,0.461,8,-6.412,1,0.358,0.00487,0.149,0.486,81.979,188186,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
